Business Unit,Product Family,PLID,Fiscal Quarter,Fiscal Month,Booked_Qty,Booking_Date,Quarter,Month,Year
ECBU,MDS9000,DS-C9148T-K9,Q2 FY2022,NOV FY2022,226,01-11-2022,2,11,2022
ECBU,MDS9000,DS-C9396T-K9,Q2 FY2022,NOV FY2022,228,01-11-2022,2,11,2022
ECBU,MDS9000,DS-SFP-FC32G-SW,Q2 FY2022,NOV FY2022,34607,01-11-2022,2,11,2022
ECBU,MDS9000,DS-X9648-1536K9,Q2 FY2022,NOV FY2022,703,01-11-2022,2,11,2022
ERBU,A9K9KFM,A9K-RSP5-SE,Q2 FY2022,NOV FY2022,39,01-11-2022,2,11,2022
ERBU,A9K9KFM,A9K-RSP5-TR,Q2 FY2022,NOV FY2022,199,01-11-2022,2,11,2022
ERBU,A9K9KFM,A9K-RSP880-SE,Q2 FY2022,NOV FY2022,376,01-11-2022,2,11,2022
ERBU,A9K9KFM,A9K-RSP880-TR,Q2 FY2022,NOV FY2022,77,01-11-2022,2,11,2022
ERBU,A9K9000,A9K-8X100GE-TR,Q2 FY2022,NOV FY2022,106,01-11-2022,2,11,2022
ERBU,A9K9000,A9K-24X10GE-1G-TR,Q2 FY2022,NOV FY2022,61,01-11-2022,2,11,2022
ERBU,A9K9000,A99-32X100GE-X-SE,Q2 FY2022,NOV FY2022,0,01-11-2022,2,11,2022
ERBU,A9K9000,A9K-9901,Q2 FY2022,NOV FY2022,145,01-11-2022,2,11,2022
ERBU,A9K9000,A9K-9903,Q2 FY2022,NOV FY2022,36,01-11-2022,2,11,2022
QKBU,N3000,N3K-C3432D-S,Q2 FY2022,NOV FY2022,226,01-11-2022,2,11,2022
QKBU,N9300,N9K-C9336C-FX2,Q2 FY2022,NOV FY2022,5065,01-11-2022,2,11,2022
QKBU,N9300,N9K-C9348GC-FXP,Q2 FY2022,NOV FY2022,4925,01-11-2022,2,11,2022
QKBU,N9300,N9K-C9364C,Q2 FY2022,NOV FY2022,229,01-11-2022,2,11,2022
QKBU,N9300,N9K-C9364C-GX,Q2 FY2022,NOV FY2022,362,01-11-2022,2,11,2022
QKBU,N9300,N9K-C92348GC-X,Q2 FY2022,NOV FY2022,1179,01-11-2022,2,11,2022
QKBU,N9300,N9K-C93108TC-FX,Q2 FY2022,NOV FY2022,1818,01-11-2022,2,11,2022
QKBU,N9300,N9K-C93108TC-FX3P,Q2 FY2022,NOV FY2022,798,01-11-2022,2,11,2022
QKBU,N9300,N9K-C93180YC-FX3,Q2 FY2022,NOV FY2022,5271,01-11-2022,2,11,2022
QKBU,N9300,N9K-C93240YC-FX2,Q2 FY2022,NOV FY2022,1003,01-11-2022,2,11,2022
QKBU,N9300,N9K-C93360YC-FX2,Q2 FY2022,NOV FY2022,618,01-11-2022,2,11,2022
QKBU,N9300,N9K-C93600CD-GX,Q2 FY2022,NOV FY2022,213,01-11-2022,2,11,2022
QKBU,N9500,N9K-C9508,Q2 FY2022,NOV FY2022,168,01-11-2022,2,11,2022
QKBU,N9500,N9K-C9508-FM-E2,Q2 FY2022,NOV FY2022,510,01-11-2022,2,11,2022
QKBU,N9500,N9K-C9508-FM-G,Q2 FY2022,NOV FY2022,250,01-11-2022,2,11,2022
QKBU,N9500,N9K-X9736C-FX,Q2 FY2022,NOV FY2022,875,01-11-2022,2,11,2022
QKBU,N9500,N9K-X97160YC-EX,Q2 FY2022,NOV FY2022,478,01-11-2022,2,11,2022
IOTBU,IE4000,IE-4000-8T4G-E,Q2 FY2022,NOV FY2022,1210,01-11-2022,2,11,2022
IOTBU,IE4000,IE-4010-16S12P,Q2 FY2022,NOV FY2022,731,01-11-2022,2,11,2022
NGFWBU,FPRHIGH,FPR4115-NGFW-K9,Q2 FY2022,NOV FY2022,183,01-11-2022,2,11,2022
NGFWBU,FPRLOW,FPR1010-NGFW-K9,Q2 FY2022,NOV FY2022,4720,01-11-2022,2,11,2022
OTBU,15454W,NCS2K-16-AD-CCOFS=,Q2 FY2022,NOV FY2022,0,01-11-2022,2,11,2022
OTBU,15454W,NCS2K-400G-XP=,Q2 FY2022,NOV FY2022,903,01-11-2022,2,11,2022
OTBU,15454W,NCS2K-TNCS-2O-K9,Q2 FY2022,NOV FY2022,21,01-11-2022,2,11,2022
OTBU,15454W,NCS2015-SA-DC,Q2 FY2022,NOV FY2022,103,01-11-2022,2,11,2022
OTBU,NCS1000,NCS1K4-1.2T-K9,Q2 FY2022,NOV FY2022,1729,01-11-2022,2,11,2022
OTBU,NCS1000,NCS1K4-1.2TL-K9,Q2 FY2022,NOV FY2022,120,01-11-2022,2,11,2022
OTBU,NCS1000,NCS1001-K9,Q2 FY2022,NOV FY2022,360,01-11-2022,2,11,2022
OTBU,ONS,ONS-CFP2-WDM=,Q2 FY2022,NOV FY2022,6414,01-11-2022,2,11,2022
BATBU,A9K920,A9K-920-4SZ-D,Q2 FY2022,NOV FY2022,570,01-11-2022,2,11,2022
BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2022,NOV FY2022,1288,01-11-2022,2,11,2022
BATBU,A9K920,A9K-920-12SZ-IM,Q2 FY2022,NOV FY2022,362,01-11-2022,2,11,2022
BATBU,NCS540,N540-24Z8Q2C-SYS,Q2 FY2022,NOV FY2022,769,01-11-2022,2,11,2022
BATBU,NCS540,N540-ACC-SYS,Q2 FY2022,NOV FY2022,1784,01-11-2022,2,11,2022
BATBU,NCS540,N540-PWR400-D,Q2 FY2022,NOV FY2022,4312,01-11-2022,2,11,2022
BATBU,NCS540,N540X-6Z18G-SYS-A,Q2 FY2022,NOV FY2022,324,01-11-2022,2,11,2022
BATBU,NCS540,N540X-6Z18G-SYS-D,Q2 FY2022,NOV FY2022,360,01-11-2022,2,11,2022
BATBU,NCS540,N540X-12Z16G-SYS-D,Q2 FY2022,NOV FY2022,1441,01-11-2022,2,11,2022
BATBU,NCS560,A900-IMA-8Z,Q2 FY2022,NOV FY2022,208,01-11-2022,2,11,2022
BATBU,NCS560,N560-4-RSP4,Q2 FY2022,NOV FY2022,8,01-11-2022,2,11,2022
BATBU,NCS560,N560-4-SYS,Q2 FY2022,NOV FY2022,4,01-11-2022,2,11,2022
BATBU,NCS4200,NCS4202-SA,Q2 FY2022,NOV FY2022,20,01-11-2022,2,11,2022
SRSBU,4300ISR,ISR4321/K9,Q2 FY2022,NOV FY2022,5142,01-11-2022,2,11,2022
SRSBU,4300ISR,ISR4331/K9,Q2 FY2022,NOV FY2022,13653,01-11-2022,2,11,2022
SRSBU,4300ISR,ISR4351/K9,Q2 FY2022,NOV FY2022,1358,01-11-2022,2,11,2022
SRSBU,ISR1121,ISR4431/K9,Q2 FY2022,NOV FY2022,3838,01-11-2022,2,11,2022
SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2022,NOV FY2022,1292,01-11-2022,2,11,2022
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2022,NOV FY2022,115,01-11-2022,2,11,2022
SRSBU,A9K1000,A9K1001-HX,Q2 FY2022,NOV FY2022,114,01-11-2022,2,11,2022
SRSBU,A9K1000,A9K1001-X,Q2 FY2022,NOV FY2022,795,01-11-2022,2,11,2022
SRSBU,A9K1000,A9K1002-HX,Q2 FY2022,NOV FY2022,160,01-11-2022,2,11,2022
SRSBU,CAT8200,C8200-1N-4T,Q2 FY2022,NOV FY2022,1434,01-11-2022,2,11,2022
SRSBU,CAT8200,C8200L-1N-4T,Q2 FY2022,NOV FY2022,447,01-11-2022,2,11,2022
SRSBU,CAT8300,C8300-1N1S-6T,Q2 FY2022,NOV FY2022,1199,01-11-2022,2,11,2022
SRSBU,CAT8300,C8300-2N2S-4T2X,Q2 FY2022,NOV FY2022,327,01-11-2022,2,11,2022
SRSBU,CAT8300,C8300-2N2S-6T,Q2 FY2022,NOV FY2022,184,01-11-2022,2,11,2022
SRSBU,CAT8500,C8500-12X,Q2 FY2022,NOV FY2022,356,01-11-2022,2,11,2022
SRSBU,CAT8500,C8500-12X4QC,Q2 FY2022,NOV FY2022,88,01-11-2022,2,11,2022
SRSBU,CAT8500,C8500L-8S4X,Q2 FY2022,NOV FY2022,291,01-11-2022,2,11,2022
SRSBU,ISR1K,C1111-4P,Q2 FY2022,NOV FY2022,6389,01-11-2022,2,11,2022
SRSBU,ISR1K,C1111-8P,Q2 FY2022,NOV FY2022,15174,01-11-2022,2,11,2022
SRSBU,ISR1K,C1111-8PLTExA,Q2 FY2022,NOV FY2022,5168,01-11-2022,2,11,2022
SRSBU,ISR1K,C1116-4P,Q2 FY2022,NOV FY2022,5126,01-11-2022,2,11,2022
SRSBU,ISR1K,C1121-8P,Q2 FY2022,NOV FY2022,2049,01-11-2022,2,11,2022
SRSBU,ISR1K,P-LTEA-EA,Q2 FY2022,NOV FY2022,4226,01-11-2022,2,11,2022
SRSBU,ISR900,C927-4P,Q2 FY2022,NOV FY2022,8281,01-11-2022,2,11,2022
SRSBU,VIPTELA,VEDGE-2000-AC-K9,Q2 FY2022,NOV FY2022,139,01-11-2022,2,11,2022
SRSBU,WANLAN,NIM-24A,Q2 FY2022,NOV FY2022,3658,01-11-2022,2,11,2022
TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2022,NOV FY2022,1419,01-11-2022,2,11,2022
TOASTBU,QDD400G,QDD-4X100G-FR-S,Q2 FY2022,NOV FY2022,20,01-11-2022,2,11,2022
TOASTBU,QDD400G,QDD-400G-FR4-S,Q2 FY2022,NOV FY2022,1235,01-11-2022,2,11,2022
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q2 FY2022,NOV FY2022,15441,01-11-2022,2,11,2022
TOASTBU,QSFP100,QSFP-40/100-SRBD,Q2 FY2022,NOV FY2022,66699,01-11-2022,2,11,2022
TOASTBU,QSFP100,QSFP-100G-AOC3M,Q2 FY2022,NOV FY2022,1125,01-11-2022,2,11,2022
TOASTBU,QSFP100,QSFP-100G-CWDM4-S,Q2 FY2022,NOV FY2022,30618,01-11-2022,2,11,2022
TOASTBU,QSFP100,QSFP-100G-DR-S,Q2 FY2022,NOV FY2022,15488,01-11-2022,2,11,2022
TOASTBU,QSFP100,QSFP-100G-ER4L-S,Q2 FY2022,NOV FY2022,1113,01-11-2022,2,11,2022
TOASTBU,QSFP100,QSFP-100G-LR4-S,Q2 FY2022,NOV FY2022,19120,01-11-2022,2,11,2022
TOASTBU,QSFP100,QSFP-100G-SM-SR,Q2 FY2022,NOV FY2022,11276,01-11-2022,2,11,2022
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2022,NOV FY2022,58354,01-11-2022,2,11,2022
TOASTBU,SFP10G,SFP-10G-LR-S,Q2 FY2022,NOV FY2022,53223,01-11-2022,2,11,2022
TOASTBU,SEP25G,SFP-10/25G-CSR-S,Q2 FY2022,NOV FY2022,19045,01-11-2022,2,11,2022
TOASTBU,SEP25G,SFP-25G-SR-S,Q2 FY2022,NOV FY2022,23162,01-11-2022,2,11,2022
TOASTBU,SFPGE,GLC-TE,Q2 FY2022,NOV FY2022,69972,01-11-2022,2,11,2022
UOPBLRBU,C1000,C1000-24T-4G-L,Q2 FY2022,NOV FY2022,5966,01-11-2022,2,11,2022
UOPBLRBU,C1000,C1000-48T-4G-L,Q2 FY2022,NOV FY2022,3139,01-11-2022,2,11,2022
UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2022,NOV FY2022,4188,01-11-2022,2,11,2022
UOPBLRBU,C3650,WS-C3650-48FQM,Q2 FY2022,NOV FY2022,625,01-11-2022,2,11,2022
UOPBLRBU,C9200,C9200-24T-E,Q2 FY2022,NOV FY2022,1669,01-11-2022,2,11,2022
UOPBLRBU,C9200,C9200-48P-A,Q2 FY2022,NOV FY2022,3056,01-11-2022,2,11,2022
UOPBLRBU,C9200,C9200-48P-E,Q2 FY2022,NOV FY2022,8629,01-11-2022,2,11,2022
UOPBLRBU,C9200,C9200-48PXG-E,Q2 FY2022,NOV FY2022,639,01-11-2022,2,11,2022
UOPBLRBU,C9200,C9200-48T-E,Q2 FY2022,NOV FY2022,2045,01-11-2022,2,11,2022
UOPBLRBU,C9200L,C9200L-24P-4G-E,Q2 FY2022,NOV FY2022,17279,01-11-2022,2,11,2022
UOPBLRBU,C9200L,C9200L-24P-4X-E,Q2 FY2022,NOV FY2022,6564,01-11-2022,2,11,2022
UOPBLRBU,C9200L,C9200L-24T-4G-E,Q2 FY2022,NOV FY2022,8798,01-11-2022,2,11,2022
UOPBLRBU,C9200L,C9200L-24T-4X-E,Q2 FY2022,NOV FY2022,3596,01-11-2022,2,11,2022
UOPBLRBU,C9200L,C9200L-48P-4G-E,Q2 FY2022,NOV FY2022,9092,01-11-2022,2,11,2022
UOPBLRBU,C9200L,C9200L-48P-4X-E,Q2 FY2022,NOV FY2022,10642,01-11-2022,2,11,2022
UOPBLRBU,C9200L,C9200L-48PL-4X-E,Q2 FY2022,NOV FY2022,346,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-24P,Q2 FY2022,NOV FY2022,6125,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-24T,Q2 FY2022,NOV FY2022,7031,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-24UX,Q2 FY2022,NOV FY2022,2792,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-48H,Q2 FY2022,NOV FY2022,1448,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-48P,Q2 FY2022,NOV FY2022,18787,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-48T,Q2 FY2022,NOV FY2022,5953,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-48UN,Q2 FY2022,NOV FY2022,7007,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-48UXM,Q2 FY2022,NOV FY2022,8012,01-11-2022,2,11,2022
UOPBLRBU,C9300,C9300-NM-8X,Q2 FY2022,NOV FY2022,43399,01-11-2022,2,11,2022
UOPBLRBU,C9300L,C9300L-24T-4X-A,Q2 FY2022,NOV FY2022,311,01-11-2022,2,11,2022
UOPBLRBU,C9300L,C9300L-48P-4G-E,Q2 FY2022,NOV FY2022,860,01-11-2022,2,11,2022
UOPBLRBU,C9300L,C9300L-48P-4X-A,Q2 FY2022,NOV FY2022,2527,01-11-2022,2,11,2022
UOPBLRBU,C9300L,C9300L-48P-4X-E,Q2 FY2022,NOV FY2022,2858,01-11-2022,2,11,2022
UOPBLRBU,C9300L,C9300L-48UXG-4X-A,Q2 FY2022,NOV FY2022,1955,01-11-2022,2,11,2022
UOPBLRBU,C9400,C9400-LC-48U,Q2 FY2022,NOV FY2022,8107,01-11-2022,2,11,2022
UOPBLRBU,C9400,C9400-LC-48UX,Q2 FY2022,NOV FY2022,7238,01-11-2022,2,11,2022
UOPBLRBU,C9400,C9400-PWR-3200AC,Q2 FY2022,NOV FY2022,18381,01-11-2022,2,11,2022
UOPBLRBU,C9400,C9400-SUP-1,Q2 FY2022,NOV FY2022,3092,01-11-2022,2,11,2022
UOPBLRBU,C9400,C9400-SUP-1XL,Q2 FY2022,NOV FY2022,2984,01-11-2022,2,11,2022
UOPBLRBU,C9400,C9400-SUP-1XL-Y,Q2 FY2022,NOV FY2022,1307,01-11-2022,2,11,2022
UOPBLRBU,C9400,C9407R-96U-BNDL-E,Q2 FY2022,NOV FY2022,178,01-11-2022,2,11,2022
UOPBLRBU,C9400,C9410R-96U-BNDL-A,Q2 FY2022,NOV FY2022,1277,01-11-2022,2,11,2022
UCEBU,PHON3PC,CP-8841-3PCC-K9,Q2 FY2022,NOV FY2022,16123,01-11-2022,2,11,2022
UCEBU,PHON3PC,CP-8865-3PCC-K9,Q2 FY2022,NOV FY2022,36,01-11-2022,2,11,2022
UCEBU,PHONVID,CP-8845-K9,Q2 FY2022,NOV FY2022,6294,01-11-2022,2,11,2022
UCEBU,PHONVID,CP-8865-K9,Q2 FY2022,NOV FY2022,5580,01-11-2022,2,11,2022
UCEBU,PHONVOC,CP-7821-K9,Q2 FY2022,NOV FY2022,54823,01-11-2022,2,11,2022
UCEBU,PHONVOC,CP-7841-K9,Q2 FY2022,NOV FY2022,43919,01-11-2022,2,11,2022
UCEBU,PHONVOC,CP-8811-K9,Q2 FY2022,NOV FY2022,23846,01-11-2022,2,11,2022
UCEBU,PHONVOC,CP-8841-K9,Q2 FY2022,NOV FY2022,42433,01-11-2022,2,11,2022
UCEBU,PHONVOC,CP-8851-K9,Q2 FY2022,NOV FY2022,62942,01-11-2022,2,11,2022
UCEBU,PHONVOC,CP-8861-K9,Q2 FY2022,NOV FY2022,37964,01-11-2022,2,11,2022
UCEBU,WPHONE,CP-8821-K9-BUN,Q2 FY2022,NOV FY2022,14670,01-11-2022,2,11,2022
RTOBU,C9105AX,C9105AXI-B,Q2 FY2022,NOV FY2022,17159,01-11-2022,2,11,2022
RTOBU,C9105AX,C9105AXW-B,Q2 FY2022,NOV FY2022,15318,01-11-2022,2,11,2022
RTOBU,C9115AX,C9115AXE-B,Q2 FY2022,NOV FY2022,3678,01-11-2022,2,11,2022
RTOBU,C9115AX,C9115AXI-B,Q2 FY2022,NOV FY2022,39195,01-11-2022,2,11,2022
RTOBU,C9120AX,C9120AXE-B,Q2 FY2022,NOV FY2022,25757,01-11-2022,2,11,2022
RTOBU,C9120AX,C9120AXI-B,Q2 FY2022,NOV FY2022,184213,01-11-2022,2,11,2022
RTOBU,C9130AX,C9130AXE-B,Q2 FY2022,NOV FY2022,5189,01-11-2022,2,11,2022
RTOBU,C9130AX,C9130AXI-B,Q2 FY2022,NOV FY2022,96860,01-11-2022,2,11,2022
RTOBU,C980040,C9800-40-K9,Q2 FY2022,NOV FY2022,767,01-11-2022,2,11,2022
CSWBU,CBR8,CBR-D121-DS-MOD,Q2 FY2022,DEC FY2022,214,01-12-2022,2,12,2022
CSWBU,CBR8,CBR-D31-US-MOD,Q2 FY2022,DEC FY2022,129,01-12-2022,2,12,2022
CPBU,DNAHW,DN2-CPU-I6238,Q2 FY2022,DEC FY2022,560,01-12-2022,2,12,2022
CPBU,DNAHW,DN2-CPU-I8276,Q2 FY2022,DEC FY2022,300,01-12-2022,2,12,2022
CPBU,DNAHW,DN2-SD19T61X-EV,Q2 FY2022,DEC FY2022,3976,01-12-2022,2,12,2022
CRBU,8000,88-LC0-36FH,Q2 FY2022,DEC FY2022,161,01-12-2022,2,12,2022
CRBU,8000,8201-SYS,Q2 FY2022,DEC FY2022,418,01-12-2022,2,12,2022
CRBU,8000,8800-LC-36FH,Q2 FY2022,DEC FY2022,7,01-12-2022,2,12,2022
CRBU,8000,8800-LC-48H,Q2 FY2022,DEC FY2022,181,01-12-2022,2,12,2022
CRBU,8000,8808-FC,Q2 FY2022,DEC FY2022,392,01-12-2022,2,12,2022
CRBU,8000,8808-SYS,Q2 FY2022,DEC FY2022,286,01-12-2022,2,12,2022
CRBU,8000,8812-SYS,Q2 FY2022,DEC FY2022,4,01-12-2022,2,12,2022
CRBU,8000,8818-SYS,Q2 FY2022,DEC FY2022,13,01-12-2022,2,12,2022
CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2022,DEC FY2022,354,01-12-2022,2,12,2022
CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2022,DEC FY2022,258,01-12-2022,2,12,2022
CRBU,NCS55FC,NC-57-36H6D-S,Q2 FY2022,DEC FY2022,31,01-12-2022,2,12,2022
CRBU,NCS55FC,NC-57-36H-SE,Q2 FY2022,DEC FY2022,19,01-12-2022,2,12,2022
CRBU,NCS55FC,NCS-55A1-36H-SYS,Q2 FY2022,DEC FY2022,10,01-12-2022,2,12,2022
CRBU,NCS55FC,NCS-55A2-MOD-SYS,Q2 FY2022,DEC FY2022,320,01-12-2022,2,12,2022
CRBU,NCS55FC,NCS-55A2-MODS-SYS,Q2 FY2022,DEC FY2022,199,01-12-2022,2,12,2022
CRBU,NCS55FC,NCS-57C3-MOD-SYS,Q2 FY2022,DEC FY2022,111,01-12-2022,2,12,2022
CRBU,NCS55FC,NCS-57C3-MODS-SYS,Q2 FY2022,DEC FY2022,20,01-12-2022,2,12,2022
CRBU,NCS55FC,NCS-5504-SYS,Q2 FY2022,DEC FY2022,58,01-12-2022,2,12,2022
CRBU,NCS5500,NC55-36X100G-A-SE,Q2 FY2022,DEC FY2022,13,01-12-2022,2,12,2022
CRBU,NCS5500,NCS-55A1-24Q6H-SS,Q2 FY2022,DEC FY2022,64,01-12-2022,2,12,2022
CRBU,NCS5500,NCS-55A1-36H-SE-S,Q2 FY2022,DEC FY2022,23,01-12-2022,2,12,2022
CRBU,NCS5500,NCS-5501-SE,Q2 FY2022,DEC FY2022,60,01-12-2022,2,12,2022
CRBU,NCS5500,NCS-5508,Q2 FY2022,DEC FY2022,57,01-12-2022,2,12,2022
CRBU,NCS6000,NC6-20X100GE-M-C,Q2 FY2022,DEC FY2022,0,01-12-2022,2,12,2022
CSA,HXCPU,HX-CPU-I6258R,Q2 FY2022,DEC FY2022,684,01-12-2022,2,12,2022
CSA,HXSSD,HX-SD38T61X-EV,Q2 FY2022,DEC FY2022,1485,01-12-2022,2,12,2022
CSA,UCSB,UCS-FI-6454,Q2 FY2022,DEC FY2022,372,01-12-2022,2,12,2022
CSA,UCSB,UCSB-B200-M5,Q2 FY2022,DEC FY2022,3919,01-12-2022,2,12,2022
CSA,UCSC,UCSC-C220-M5SX,Q2 FY2022,DEC FY2022,1591,01-12-2022,2,12,2022
CSA,UCSC,UCSC-C240-M5SX,Q2 FY2022,DEC FY2022,522,01-12-2022,2,12,2022
CSA,UCSC,UCSC-C240-M6SX,Q2 FY2022,DEC FY2022,162,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-A7702,Q2 FY2022,DEC FY2022,4,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-A7763,Q2 FY2022,DEC FY2022,48,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6226,Q2 FY2022,DEC FY2022,381,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6226R,Q2 FY2022,DEC FY2022,762,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6230,Q2 FY2022,DEC FY2022,2617,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2022,DEC FY2022,416,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6238R,Q2 FY2022,DEC FY2022,477,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6240,Q2 FY2022,DEC FY2022,376,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6240R,Q2 FY2022,DEC FY2022,673,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6246,Q2 FY2022,DEC FY2022,100,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6248R,Q2 FY2022,DEC FY2022,2083,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6252,Q2 FY2022,DEC FY2022,1516,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6338N,Q2 FY2022,DEC FY2022,754,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6346,Q2 FY2022,DEC FY2022,228,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6348,Q2 FY2022,DEC FY2022,619,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I6354,Q2 FY2022,DEC FY2022,462,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2022,DEC FY2022,272,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I8268,Q2 FY2022,DEC FY2022,142,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I8276L,Q2 FY2022,DEC FY2022,140,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I8280L,Q2 FY2022,DEC FY2022,4,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I8352Y,Q2 FY2022,DEC FY2022,156,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I8358,Q2 FY2022,DEC FY2022,220,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I8368,Q2 FY2022,DEC FY2022,38,01-12-2022,2,12,2022
CSA,UCSCPU,UCS-CPU-I8380,Q2 FY2022,DEC FY2022,10,01-12-2022,2,12,2022
CSA,UCSHDD,UCS-S3260-HDW18T,Q2 FY2022,DEC FY2022,689,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-ML-128G4RT-H,Q2 FY2022,DEC FY2022,2508,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-ML-128G4RW,Q2 FY2022,DEC FY2022,3551,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-ML-X64G4RT-H,Q2 FY2022,DEC FY2022,3812,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-MR-X16G1RW,Q2 FY2022,DEC FY2022,2153,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-MR-X32G2RS-H=,Q2 FY2022,DEC FY2022,781,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-MR-X32G2RT-H,Q2 FY2022,DEC FY2022,20873,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-MR-X32G2RW,Q2 FY2022,DEC FY2022,7090,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2022,DEC FY2022,45850,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-MR-X64G2RW,Q2 FY2022,DEC FY2022,18771,01-12-2022,2,12,2022
CSA,UCSMEM,UCS-MR-X64G4RS-H=,Q2 FY2022,DEC FY2022,53,01-12-2022,2,12,2022
CSA,UCSSSD,UCS-M2-240GB,Q2 FY2022,DEC FY2022,8548,01-12-2022,2,12,2022
CSA,UCST,UCSC-GPU-T4-16,Q2 FY2022,DEC FY2022,445,01-12-2022,2,12,2022
CSA,UCSX,UCSX-210C-M6,Q2 FY2022,DEC FY2022,297,01-12-2022,2,12,2022
CVEBU,CTSMPS,CS-R55-UNI2-K9+,Q2 FY2022,DEC FY2022,275,01-12-2022,2,12,2022
CVEBU,CTSPS,CS-DESK-K9,Q2 FY2022,DEC FY2022,551,01-12-2022,2,12,2022
CVEBU,CTSPS,CS-DESKPRO-K9,Q2 FY2022,DEC FY2022,1225,01-12-2022,2,12,2022
CVEBU,CTSQS,CS-CODEC-PLUS+,Q2 FY2022,DEC FY2022,2336,01-12-2022,2,12,2022
CVEBU,CTSQS,CS-CODEC-PRO+,Q2 FY2022,DEC FY2022,1150,01-12-2022,2,12,2022
CVEBU,CTSQS,CS-KIT-K9,Q2 FY2022,DEC FY2022,2163,01-12-2022,2,12,2022
CVEBU,CTSQS,CS-KIT-MINI-K9,Q2 FY2022,DEC FY2022,4255,01-12-2022,2,12,2022
CVEBU,CTSQS,CS-QUADCAM+,Q2 FY2022,DEC FY2022,2482,01-12-2022,2,12,2022
CVEBU,CTSQS,CS-T10-TS+,Q2 FY2022,DEC FY2022,10519,01-12-2022,2,12,2022
CVEBU,CTSQS,CTS-CAM-P60+,Q2 FY2022,DEC FY2022,641,01-12-2022,2,12,2022
EBBU,C9300AG,C9300-24S,Q2 FY2022,DEC FY2022,1668,01-12-2022,2,12,2022
EBBU,C9300AG,C9300-48S,Q2 FY2022,DEC FY2022,824,01-12-2022,2,12,2022
EBBU,C9300AG,C9300X-12Y,Q2 FY2022,DEC FY2022,616,01-12-2022,2,12,2022
EBBU,C9300AG,C9300X-24Y,Q2 FY2022,DEC FY2022,550,01-12-2022,2,12,2022
EBBU,C9500,C9K-F1-SSD-240G,Q2 FY2022,DEC FY2022,1166,01-12-2022,2,12,2022
EBBU,C9500,C9500-24Y4C,Q2 FY2022,DEC FY2022,2108,01-12-2022,2,12,2022
EBBU,C9500,C9500-40X,Q2 FY2022,DEC FY2022,741,01-12-2022,2,12,2022
